color_code,color_card,red,green,blue
0324T,1026-TC,237,164,176
0325T,1026-TC,236,155,170
0333T,1026-TC,228,151,170
0334AT,1026-TC,222,158,194
0334BT,1026-TC,226,156,183
0334T,1026-TC,223,130,153
0335AT,1026-TC,212,158,188
0335BT,1026-TC,214,156,179
0335T,1026-TC,224,117,139
0344T,1026-TC,231,167,171
0345T,1026-TC,218,139,143
0354T,1026-TC,226,157,160
0355T,1026-TC,209,142,146
0364T,1026-TC,213,154,165
0365T,1026-TC,212,151,161
0374T,1026-TC,225,165,160
0375T,1026-TC,202,133,131
0376T,1026-TC,190,124,115
0384T,1026-TC,220,158,147
0385T,1026-TC,210,141,129
0394T,1026-TC,216,168,156
0395T,1026-TC,206,155,147
0396T,1026-TC,193,140,125
0404T,1026-TC,204,135,120
0405T,1026-TC,205,127,120
0414T,1026-TC,212,148,130
0425T,1026-TC,228,159,130
0426T,1026-TC,219,147,116
0434T,1026-TC,232,182,156
0435T,1026-TC,205,139,107
0444T,1026-TC,220,170,136
0445T,1026-TC,202,145,108
0454T,1026-TC,215,174,141
0455T,1026-TC,197,152,114
0464T,1026-TC,201,162,134
0465T,1026-TC,184,143,113
0473T,1026-TC,203,177,149
0474T,1026-TC,202,172,142
0475T,1026-TC,178,143,109
0484T,1026-TC,221,189,150
0485T,1026-TC,218,181,131
0496T,1026-TC,238,192,133
0504T,1026-TC,224,186,139
0505T,1026-TC,230,175,108
0514T,1026-TC,190,160,132
0515T,1026-TC,179,151,127
0524T,1026-TC,209,182,142
0525T,1026-TC,189,156,109
0533T,1026-TC,192,163,134
0534T,1026-TC,179,147,116
0535T,1026-TC,172,142,110
0543T,1026-TC,201,158,134
0544T,1026-TC,187,143,118
0545T,1026-TC,179,131,106
0553T,1026-TC,222,166,156
0554T,1026-TC,188,134,122
0555T,1026-TC,179,130,120
0564T,1026-TC,201,163,152
0565T,1026-TC,186,143,128
0566T,1026-TC,173,130,120
0574T,1026-TC,186,135,125
0584T,1026-TC,180,118,100
0594T,1026-TC,195,145,131
0595T,1026-TC,173,118,100
0605T,1026-TC,217,167,144
0606T,1026-TC,191,144,123
0614T,1026-TC,207,165,141
0615T,1026-TC,190,141,110
0616T,1026-TC,173,123,92
0624T,1026-TC,194,158,142
0625T,1026-TC,164,128,111
0635T,1026-TC,182,147,140
0645T,1026-TC,198,147,149
0646T,1026-TC,184,123,123
0654T,1026-TC,209,166,165
0655T,1026-TC,205,163,159
0656T,1026-TC,183,132,131
0664T,1026-TC,198,150,149
0665T,1026-TC,183,134,131
0674T,1026-TC,187,139,146
0675T,1026-TC,179,138,147
0684T,1026-TC,189,157,162
0685T,1026-TC,156,113,116
0695T,1026-TC,166,138,137
0696T,1026-TC,156,129,131
0705T,1026-TC,175,138,129
0706T,1026-TC,167,130,123
0713T,1026-TC,185,154,149
0714T,1026-TC,155,119,111
0715T,1026-TC,143,103,93
0724T,1026-TC,182,154,143
0725T,1026-TC,156,124,111
0734T,1026-TC,204,177,159
0735T,1026-TC,169,136,116
0744T,1026-TC,184,157,135
0745T,1026-TC,169,140,117
0753T,1026-TC,187,167,165
0754T,1026-TC,168,142,134
0764T,1026-TC,171,146,138
0765T,1026-TC,142,117,108
0775T,1026-TC,153,141,142
0784T,1026-TC,179,160,146
0785T,1026-TC,154,133,118
0793T,1026-TC,177,158,150
0794T,1026-TC,166,150,145
0795T,1026-TC,139,122,115
0804T,1026-TC,177,164,151
0805T,1026-TC,159,144,128
0815T,1026-TC,145,131,114
0816T,1026-TC,127,112,96
0825T,1026-TC,188,171,147
0826T,1026-TC,184,169,148
0827T,1026-TC,152,135,115
0835T,1026-TC,189,178,160
0836T,1026-TC,174,164,152
0837T,1026-TC,145,131,117
0843T,1026-TC,189,171,145
0844T,1026-TC,188,169,139
0845T,1026-TC,161,143,116
0846T,1026-TC,143,126,99
0854T,1026-TC,187,170,136
0855T,1026-TC,169,155,118
0856T,1026-TC,156,138,102
0864T,1026-TC,220,188,144
0865T,1026-TC,196,173,141
0866T,1026-TC,186,166,137
0867T,1026-TC,158,138,111
0875T,1026-TC,202,178,143
0876T,1026-TC,174,143,100
0884T,1026-TC,191,160,111
0885T,1026-TC,185,151,102
0886T,1026-TC,177,146,96
0894T,1026-TC,203,189,147
0895T,1026-TC,191,169,121
0896T,1026-TC,173,151,98
0904T,1026-TC,204,192,156
0905T,1026-TC,207,191,144
0906T,1026-TC,180,159,99
0915T,1026-TC,216,201,144
0916T,1026-TC,202,185,127
0917T,1026-TC,153,140,111
0925T,1026-TC,200,180,92
0926T,1026-TC,190,168,93
0935T,1026-TC,222,192,89
0936T,1026-TC,205,174,58
0945T,1026-TC,227,202,133
0946T,1026-TC,227,199,112
0954T,1026-TC,217,194,137
0955T,1026-TC,215,184,110
0956T,1026-TC,202,171,97
0965T,1026-TC,218,186,133
0966T,1026-TC,194,157,92
0974T,1026-TC,192,178,150
0975T,1026-TC,183,169,139
0976T,1026-TC,151,136,102
0984T,1026-TC,185,174,147
0985T,1026-TC,159,147,120
0986T,1026-TC,139,129,103
0995T,1026-TC,143,148,121
0996T,1026-TC,124,129,103
1004T,1026-TC,173,182,145
1005T,1026-TC,148,158,116
1015T,1026-TC,165,161,117
1016T,1026-TC,145,142,101
1024T,1026-TC,203,193,142
1025T,1026-TC,178,171,109
1026T,1026-TC,169,162,98
1034T,1026-TC,194,203,137
1035T,1026-TC,167,183,115
1036T,1026-TC,148,170,100
1045T,1026-TC,157,182,114
1046T,1026-TC,139,167,97
1055T,1026-TC,177,189,83
1056T,1026-TC,161,175,89
1063T,1026-TC,187,207,177
1064T,1026-TC,167,195,148
1065T,1026-TC,159,183,146
1074T,1026-TC,157,188,155
1075T,1026-TC,153,186,160
1076T,1026-TC,150,178,157
1084T,1026-TC,143,191,173
1085T,1026-TC,118,171,148
1086T,1026-TC,100,155,129
1094T,1026-TC,156,195,158
1095T,1026-TC,133,175,132
1104T,1026-TC,116,203,176
1105T,1026-TC,87,187,151
1115T,1026-TC,66,189,175
1116T,1026-TC,0,176,158
1124T,1026-TC,134,200,194
1125T,1026-TC,101,179,173
1126T,1026-TC,53,142,134
1135T,1026-TC,103,146,144
1136T,1026-TC,81,124,121
1144T,1026-TC,127,178,178
1145T,1026-TC,126,173,174
1146T,1026-TC,131,173,167
1154T,1026-TC,121,179,188
1155T,1026-TC,82,154,165
1156T,1026-TC,60,134,145
1164T,1026-TC,116,184,192
1165T,1026-TC,110,177,192
1166T,1026-TC,55,140,147
1174T,1026-TC,123,163,182
1175T,1026-TC,94,137,156
1176T,1026-TC,73,117,138
1185T,1026-TC,157,191,204
1186T,1026-TC,128,162,178
1187T,1026-TC,82,119,137
1194T,1026-TC,143,166,185
1195T,1026-TC,111,136,158
1196T,1026-TC,95,119,139
1204T,1026-TC,133,164,189
1205T,1026-TC,128,156,177
1206T,1026-TC,110,139,159
1214T,1026-TC,157,189,221
1215T,1026-TC,128,167,209
1216T,1026-TC,89,135,188
1224T,1026-TC,126,175,206
1225T,1026-TC,93,148,190
1226T,1026-TC,69,133,179
1235T,1026-TC,128,158,185
1244T,1026-TC,134,168,193
1245T,1026-TC,103,144,175
1246T,1026-TC,80,124,157
1254T,1026-TC,131,192,215
1255T,1026-TC,96,171,200
1256T,1026-TC,44,144,178
1264T,1026-TC,0,172,217
1265T,1026-TC,0,158,206
1266T,1026-TC,0,142,192
1274T,1026-TC,54,164,213
1275T,1026-TC,0,145,200
1284T,1026-TC,111,176,216
1285T,1026-TC,66,151,202
1286T,1026-TC,31,137,192
1294T,1026-TC,136,183,222
1295T,1026-TC,106,167,214
1296T,1026-TC,46,125,182
1304T,1026-TC,143,168,207
1305T,1026-TC,131,162,208
1306T,1026-TC,90,132,188
1315T,1026-TC,117,145,197
1316T,1026-TC,93,125,183
1324T,1026-TC,137,151,182
1325T,1026-TC,129,138,171
1326T,1026-TC,110,121,151
1335T,1026-TC,133,143,197
1336T,1026-TC,114,125,185
1344T,1026-TC,143,141,199
1354T,1026-TC,183,167,201
1355T,1026-TC,158,140,179
1356T,1026-TC,136,118,159
1364T,1026-TC,184,160,185
1365T,1026-TC,157,131,158
1366T,1026-TC,138,111,142
1374T,1026-TC,188,148,165
1375T,1026-TC,168,126,148
1376T,1026-TC,154,116,134
1384T,1026-TC,194,161,178
1385T,1026-TC,177,140,160
1386T,1026-TC,136,100,119
1394T,1026-TC,161,152,173
1395T,1026-TC,143,132,152
1396T,1026-TC,120,107,129
1404T,1026-TC,178,174,187
1405T,1026-TC,135,131,147
1406T,1026-TC,119,115,131
1414T,1026-TC,140,158,175
1415T,1026-TC,115,132,148
1416T,1026-TC,97,112,129
1424T,1026-TC,166,180,185
1425T,1026-TC,137,157,168
1426T,1026-TC,131,147,154
1434T,1026-TC,134,153,164
1435T,1026-TC,107,125,136
1436T,1026-TC,90,108,118
1443T,1026-TC,127,135,141
1444T,1026-TC,112,119,126
1454T,1026-TC,143,154,156
1455T,1026-TC,138,150,152
1456T,1026-TC,94,106,108
1464T,1026-TC,146,157,162
1465T,1026-TC,118,130,136
1466T,1026-TC,101,111,115
1475T,1026-TC,141,148,156
1476T,1026-TC,127,137,145
1484T,1026-TC,156,160,161
1485T,1026-TC,125,130,131
1486T,1026-TC,106,111,111
1495T,1026-TC,140,134,123
1496T,1026-TC,121,116,104
1506T,1026-TC,147,149,142
1507T,1026-TC,98,109,108
1514T,1026-TC,151,163,159
1515T,1026-TC,126,136,132
1516T,1026-TC,105,115,111
1524T,1026-TC,150,160,147
1525T,1026-TC,123,135,122
1526T,1026-TC,106,117,102
1531T,1026-TC,200,188,146
1532T,1026-TC,201,169,137
1533T,1026-TC,208,175,155
1534T,1026-TC,190,166,160
1535T,1026-TC,163,135,129
1536T,1026-TC,160,138,139
1537T,1026-TC,148,133,130
1541T,1026-TC,130,159,172
1542T,1026-TC,187,173,176
1543T,1026-TC,196,177,169
1544T,1026-TC,202,144,141
1545T,1026-TC,165,138,141
1546T,1026-TC,174,140,133
1551T,1026-TC,210,166,151
1552T,1026-TC,187,145,121
1553T,1026-TC,176,145,124
1554T,1026-TC,180,142,125
1555T,1026-TC,152,135,137
BA0001-1,Nippon 1988,56,76,105
BA0002-1,Nippon 1988,57,72,93
BA0003-1,Nippon 1988,0,98,123
BA0004-1,Nippon 1988,57,80,88
BA5300-1,Nippon 1988,16,141,94
BA5400-1,Nippon 1988,0,144,109
BA5500-1,Nippon 1988,16,118,92
BA5600-1,Nippon 1988,0,145,118
BA5700-1,Nippon 1988,0,128,115
BA5800-1,Nippon 1988,0,121,120
BA5900-1,Nippon 1988,0,120,129
BA6100-1,Nippon 1988,57,92,90
BA6200-1,Nippon 1988,34,89,90
BA6300-1,Nippon 1988,21,93,99
BA6400-1,Nippon 1988,47,85,100
BA6600-1,Nippon 1988,0,116,135
BA6700-1,Nippon 1988,0,115,162
BA6800-1,Nippon 1988,11,104,154
BA6900-1,Nippon 1988,38,96,142
BA7000-1,Nippon 1988,38,85,132
BA7300-1,Nippon 1988,54,67,76
BA7400-1,Nippon 1988,45,89,114
BA7500-1,Nippon 1988,51,78,104
BA7600-1,Nippon 1988,56,81,109
BC0027-1,Nippon 1988,0,106,147
BC0033-1,Nippon 1988,0,131,178
BC0034-1,Nippon 1988,0,110,152
BC0040-1,Nippon 1988,0,127,172
BC0041-1,Nippon 1988,16,110,146
BC0047-1,Nippon 1988,0,143,179
BC0048-1,Nippon 1988,0,118,150
BC0054-1,Nippon 1988,0,137,167
BC0055-1,Nippon 1988,0,114,141
BC0057-1,Nippon 1988,51,122,139
BC0059-1,Nippon 1988,8,141,154
BC0066-1,Nippon 1988,19,143,150
BC0067-1,Nippon 1988,9,143,143
BC0068-1,Nippon 1988,52,128,125
BC0069-1,Nippon 1988,22,143,131
BN0022-1,Nippon 1988,67,118,169
BN7590-1,Nippon 1988,66,100,124
GA4000-1,Nippon 1988,207,191,52
GA4100-1,Nippon 1988,158,156,68
GA4200-1,Nippon 1988,114,163,66
GA4300-1,Nippon 1988,67,127,67
GA4400-1,Nippon 1988,70,99,69
GA4400-1-A,Nippon 1988,69,95,69
GA4500-1,Nippon 1988,57,147,82
GA4600-1,Nippon 1988,46,111,77
GA4900-1,Nippon 1988,120,108,72
GA5000-1,Nippon 1988,118,113,64
GA5100-1,Nippon 1988,97,110,76
GA6000-1,Nippon 1988,80,110,92
GA9400-1,Nippon 1988,0,102,96
GA9500-1,Nippon 1988,55,85,84
GA9600-1,Nippon 1988,62,114,105
GA9700-1,Nippon 1988,88,114,67
GA9800-1,Nippon 1988,93,103,80
GA9900-1,Nippon 1988,134,132,80
GC0040-1,Nippon 1988,55,125,114
GC0046-1,Nippon 1988,2,150,128
GC0047-1,Nippon 1988,34,145,126
GC0048-1,Nippon 1988,60,129,107
GC0050-1,Nippon 1988,21,129,86
GC0051-1,Nippon 1988,71,131,101
GC0052-1,Nippon 1988,78,156,102
GC0054-1,Nippon 1988,116,166,105
GC0055-1,Nippon 1988,124,158,83
GC0056-1,Nippon 1988,143,160,76
GC0057-1,Nippon 1988,188,176,88
GC0058-1,Nippon 1988,178,166,63
GC0059-1,Nippon 1988,193,166,62
GC0062-1,Nippon 1988,233,207,47
GC0063-1,Nippon 1988,211,184,33
GC0066-1,Nippon 1988,57,128,111
GC0067-1,Nippon 1988,61,141,108
GC4090-1,Nippon 1988,172,172,63
GC4140-1,Nippon 1988,176,189,70
GC4190-1,Nippon 1988,154,174,71
GN0004-1,Nippon 1988,96,137,114
GN0007-1,Nippon 1988,92,121,98
GN0009-1,Nippon 1988,131,152,98
GN0014-1,Nippon 1988,155,155,93
GN0019-1,Nippon 1988,175,157,89
NN0060-1,Nippon 1988,117,101,110
NN0061-1,Nippon 1988,101,87,95
NN0068-1,Nippon 1988,106,97,102
NN0073-1,Nippon 1988,135,103,109
NN0074-1,Nippon 1988,119,89,93
NN0080-1,Nippon 1988,117,99,104
NN0081-1,Nippon 1988,104,84,87
NN0086-1,Nippon 1988,118,102,106
NN0087-1,Nippon 1988,92,77,78
NN0088-1,Nippon 1988,117,83,82
NN0094-1,Nippon 1988,122,99,99
NN0095-1,Nippon 1988,107,81,78
NN0096-1,Nippon 1988,125,89,84
NN0104-1,Nippon 1988,110,90,88
NN0110-1,Nippon 1988,102,91,91
NN0111-1,Nippon 1988,89,80,80
NN0112-1,Nippon 1988,109,93,89
NN0118-1,Nippon 1988,97,88,86
NN0124-1,Nippon 1988,102,91,86
NN0125-1,Nippon 1988,84,73,70
NN0126-1,Nippon 1988,111,94,87
NN0127-1,Nippon 1988,118,85,72
NN0128-1,Nippon 1988,116,91,78
NN0129-1,Nippon 1988,110,78,63
NN0135-1,Nippon 1988,111,99,92
NN0136-1,Nippon 1988,128,103,87
NN0138-1,Nippon 1988,137,112,93
NN0139-1,Nippon 1988,142,112,85
NN0140-1,Nippon 1988,120,94,69
NN0146-1,Nippon 1988,123,106,89
NN0147-1,Nippon 1988,111,94,77
NN0153-1,Nippon 1988,102,91,83
NN0154-1,Nippon 1988,88,78,70
NN0159-1,Nippon 1988,109,99,89
NN0161-1,Nippon 1988,131,114,91
NN0162-1,Nippon 1988,110,94,72
NN0165-1,Nippon 1988,126,111,83
NN0166-1,Nippon 1988,111,106,96
NN0183-1,Nippon 1988,104,104,96
NN0184-1,Nippon 1988,91,92,84
NN0194-1,Nippon 1988,99,111,99
NN0195-1,Nippon 1988,103,110,103
NN0197-1,Nippon 1988,92,101,96
NN0203-1,Nippon 1988,92,107,101
NN0209-1,Nippon 1988,92,100,97
NN0215-1,Nippon 1988,80,91,89
NN0216-1,Nippon 1988,67,77,75
NN0223-1,Nippon 1988,81,92,94
NN0224-1,Nippon 1988,75,90,96
NN0225-1,Nippon 1988,70,92,103
NN0230-1,Nippon 1988,83,96,104
NN0231-1,Nippon 1988,61,76,83
NN0232-1,Nippon 1988,82,95,104
NN0238-1,Nippon 1988,84,94,101
NN0239-1,Nippon 1988,73,83,90
NN0242-1,Nippon 1988,76,94,108
NN0248-1,Nippon 1988,86,95,107
NN0249-1,Nippon 1988,75,82,92
NN0255-1,Nippon 1988,83,90,101
NN0261-1,Nippon 1988,103,106,120
NN0262-1,Nippon 1988,92,95,110
NN0268-1,Nippon 1988,107,104,118
NN0269-1,Nippon 1988,96,94,109
NN0276-1,Nippon 1988,90,88,95
NN0282-1,Nippon 1988,98,92,95
NN0283-1,Nippon 1988,83,78,80
NN0288-1,Nippon 1988,95,91,89
NN0289-1,Nippon 1988,79,76,73
NN0295-1,Nippon 1988,96,91,86
NN0296-1,Nippon 1988,82,77,73
NN0302-1,Nippon 1988,99,91,81
NN0303-1,Nippon 1988,85,78,68
NN0304-1,Nippon 1988,107,103,98
NN0310-1,Nippon 1988,107,104,100
NN0311-1,Nippon 1988,90,89,87
NN0317-1,Nippon 1988,98,96,92
NN0318-1,Nippon 1988,84,83,79
NN0324-1,Nippon 1988,94,93,86
NN0325-1,Nippon 1988,80,79,71
NN0331-1,Nippon 1988,92,94,89
NN0332-1,Nippon 1988,76,79,74
NN0336-1,Nippon 1988,92,99,94
NN0337-1,Nippon 1988,81,86,81
NN0343-1,Nippon 1988,87,91,91
NN0344-1,Nippon 1988,78,80,79
NN0349-1,Nippon 1988,87,96,101
NN0350-1,Nippon 1988,74,83,86
NN0356-1,Nippon 1988,90,96,101
NN0357-1,Nippon 1988,67,73,78
NN0363-1,Nippon 1988,87,92,100
NN0364-1,Nippon 1988,64,69,77
NN0370-1,Nippon 1988,84,88,95
NN0376-1,Nippon 1988,93,95,98
NN0377-1,Nippon 1988,82,84,86
NN0382-1,Nippon 1988,93,93,94
NN0383-1,Nippon 1988,82,83,83
NN0390-1,Nippon 1988,104,105,104
NN0396-1,Nippon 1988,91,93,95
NN0397-1,Nippon 1988,63,64,64
NN0398-1,Nippon 1988,139,119,89
NN0399-1,Nippon 1988,113,83,88
NN0400-1,Nippon 1988,106,86,83
NN0401-1,Nippon 1988,113,107,82
NN0402-1,Nippon 1988,104,105,82
NN0403-1,Nippon 1988,96,93,78
NN0404-1,Nippon 1988,95,96,82
NN0406-1,Nippon 1988,118,114,97
NN0408-1,Nippon 1988,111,113,98
NN0409-1,Nippon 1988,94,99,93
NN0410-1,Nippon 1988,103,99,90
NN0411-1,Nippon 1988,94,91,87
NN0412-1,Nippon 1988,142,118,89
NN0413-1,Nippon 1988,125,110,93
NN0414-1,Nippon 1988,129,108,92
NN0415-1,Nippon 1988,107,92,78
NN0416-1,Nippon 1988,103,93,90
NN0417-1,Nippon 1988,127,98,74
NN0418-1,Nippon 1988,107,90,78
NN0419-1,Nippon 1988,80,77,70
NN0420-1,Nippon 1988,125,93,75
NN0421-1,Nippon 1988,101,83,77
NN0422-1,Nippon 1988,84,74,72
NN0900-1,Nippon 1988,106,77,71
NN1100-1,Nippon 1988,119,79,70
NN1300-1,Nippon 1988,81,81,83
NN2500-1,Nippon 1988,105,82,72
NN2600-1,Nippon 1988,89,76,69
NN3400-1,Nippon 1988,118,90,73
NN3500-1,Nippon 1988,139,106,78
NN3590-1,Nippon 1988,132,97,68
NN3690-1,Nippon 1988,148,109,74
NN3700-1,Nippon 1988,142,107,72
NN3800-1,Nippon 1988,121,99,71
NN3900-1,Nippon 1988,89,81,70
NN4700-1,Nippon 1988,130,104,75
NN5200-1,Nippon 1988,63,67,66
NN6500-1,Nippon 1988,57,62,63
NN7800-1,Nippon 1988,58,59,61
OA0001-1,Nippon 1988,173,93,68
OA0002-1,Nippon 1988,153,79,62
OA0003-1,Nippon 1988,199,90,62
OA0004-1,Nippon 1988,217,106,60
OA0005-1,Nippon 1988,113,74,64
OA0006-1,Nippon 1988,123,90,78
OA1000-1,Nippon 1988,119,76,67
OA1000-1-A,Nippon 1988,120,79,70
OA1200-1,Nippon 1988,117,84,74
OA1700-1,Nippon 1988,205,86,68
OA1700-1-A,Nippon 1988,182,89,78
OA1800-1,Nippon 1988,224,117,62
OA2000-1,Nippon 1988,171,106,72
OA2000-1-A,Nippon 1988,169,104,75
OA2100-1,Nippon 1988,127,83,67
OA2200-1,Nippon 1988,161,88,63
OA2200-1-A,Nippon 1988,157,88,68
OA2400-1,Nippon 1988,130,88,67
OA2400-1-A,Nippon 1988,126,91,74
OA8200-1,Nippon 1988,220,94,56
OC0036-1,Nippon 1988,173,91,71
OC0052-1,Nippon 1988,182,100,68
OC0077-1,Nippon 1988,228,118,103
OC0078-1,Nippon 1988,215,98,85
OC0079-1,Nippon 1988,227,102,98
OC7940-1,Nippon 1988,196,93,91
ON0084-1,Nippon 1988,195,116,74
ON0091-1,Nippon 1988,196,111,74
ON0100-1,Nippon 1988,210,126,73
RA0300-1,Nippon 1988,163,62,79
RA0400-1,Nippon 1988,166,65,70
RA0500-1,Nippon 1988,186,73,73
RA0500-1-A,Nippon 1988,163,79,70
RA0600-1,Nippon 1988,164,72,64
RA0700-1,Nippon 1988,130,70,66
RA0700-1-A,Nippon 1988,133,75,68
RA0800-1,Nippon 1988,95,69,67
RA1400-1,Nippon 1988,149,73,71
RA1400-1-A,Nippon 1988,146,80,70
RA1500-1,Nippon 1988,175,72,64
RA1600-1,Nippon 1988,162,76,60
RA1600-1-A,Nippon 1988,154,81,67
RA7900-1,Nippon 1988,197,81,65
RA8000-1,Nippon 1988,181,61,71
RA8100-1,Nippon 1988,184,76,101
RA8300-1,Nippon 1988,186,67,67
RA9100-1,Nippon 1988,117,66,69
RC0101-1,Nippon 1988,186,88,96
RC0102-1,Nippon 1988,166,87,129
RC0103-1,Nippon 1988,178,97,144
RC0109-1,Nippon 1988,178,115,161
RC0110-1,Nippon 1988,181,105,151
RC0111-1,Nippon 1988,158,94,139
RC8040-1,Nippon 1988,205,87,103
RC8140-1,Nippon 1988,199,89,111
RN0032-1,Nippon 1988,180,94,101
RN0080-1,Nippon 1988,166,105,126
VA0001-1,Nippon 1988,118,85,131
VA0002-1,Nippon 1988,76,79,103
VA0003-1,Nippon 1988,76,72,96
VA0004-1,Nippon 1988,94,79,107
VA0005-1,Nippon 1988,123,79,94
VA0006-1,Nippon 1988,76,92,115
VA0100-1,Nippon 1988,100,70,81
VA0200-1,Nippon 1988,117,63,88
VA7100-1,Nippon 1988,66,86,127
VA7200-1,Nippon 1988,83,84,127
VA7700-1,Nippon 1988,73,82,104
VA8400-1,Nippon 1988,122,71,106
VA8500-1,Nippon 1988,141,73,95
VA8900-1,Nippon 1988,106,85,124
VA9000-1,Nippon 1988,82,74,96
VC0029-1,Nippon 1988,97,93,148
VC0070-1,Nippon 1988,142,93,138
VC0071-1,Nippon 1988,138,100,146
VC0079-1,Nippon 1988,121,115,163
VC0080-1,Nippon 1988,116,106,153
VC0081-1,Nippon 1988,109,98,145
VC0083-1,Nippon 1988,97,109,159
VC0088-1,Nippon 1988,87,120,171
VC0089-1,Nippon 1988,84,115,168
VC0090-1,Nippon 1988,78,105,156
VN0064-1,Nippon 1988,119,109,132
YA1900-1,Nippon 1988,229,131,53
YA2300-1,Nippon 1988,167,107,71
YA2700-1,Nippon 1988,248,153,56
YA2800-1,Nippon 1988,244,163,39
YA2900-1,Nippon 1988,250,179,40
YA3100-1,Nippon 1988,231,183,57
YA3200-1,Nippon 1988,240,188,36
YA3300-1,Nippon 1988,200,155,68
YA3600-1,Nippon 1988,166,115,61
YA4800-1,Nippon 1988,147,117,62
YA8600-1,Nippon 1988,255,192,0
YA8600-1-A,Nippon 1988,252,183,41
YA8700-1,Nippon 1988,255,198,0
YA9200-1,Nippon 1988,209,143,67
YA9300-1,Nippon 1988,127,89,65
YC0051-1,Nippon 1988,248,182,53
YN0068-1,Nippon 1988,204,127,60
YN0076-1,Nippon 1988,183,144,86
YN3640-1,Nippon 1988,178,125,69
YN3790-1,Nippon 1988,187,147,81
BC0024-2,Nippon 1988,89,158,208
BC0025-2,Nippon 1988,87,156,208
BC0026-2,Nippon 1988,62,138,191
BC0031-2,Nippon 1988,71,175,212
BC0032-2,Nippon 1988,0,150,195
BC0038-2,Nippon 1988,72,175,212
BC0039-2,Nippon 1988,0,148,191
BC0045-2,Nippon 1988,83,179,209
BC0046-2,Nippon 1988,53,169,200
BC0052-2,Nippon 1988,55,174,200
BC0053-2,Nippon 1988,4,162,189
BC0064-2,Nippon 1988,74,190,195
BC0065-2,Nippon 1988,50,168,175
BC5630-2,Nippon 1988,57,189,170
BC5640-2,Nippon 1988,0,175,153
BC5730-2,Nippon 1988,51,182,173
BC5740-2,Nippon 1988,0,165,156
BC5830-2,Nippon 1988,42,175,177
BC5840-2,Nippon 1988,0,154,157
BC5880-2,Nippon 1988,89,158,166
BC5890-2,Nippon 1988,60,135,143
BC5930-2,Nippon 1988,55,170,182
BC5940-2,Nippon 1988,0,155,165
BC5980-2,Nippon 1988,88,153,163
BC5990-2,Nippon 1988,65,133,147
BC6230-2,Nippon 1988,106,149,153
BC6240-2,Nippon 1988,82,128,129
BC6330-2,Nippon 1988,91,151,161
BC6340-2,Nippon 1988,69,126,138
BC6380-2,Nippon 1988,111,149,157
BC6390-2,Nippon 1988,86,129,139
BC6430-2,Nippon 1988,100,153,169
BC6440-2,Nippon 1988,79,133,150
BC6630-2,Nippon 1988,51,168,189
BC6640-2,Nippon 1988,0,146,168
BC6680-2,Nippon 1988,82,150,172
BC6690-2,Nippon 1988,57,128,151
BC6730-2,Nippon 1988,51,156,202
BC6740-2,Nippon 1988,0,142,194
BC6830-2,Nippon 1988,91,155,200
BC6840-2,Nippon 1988,54,132,181
BN0005-2,Nippon 1988,100,148,200
BN0006-2,Nippon 1988,76,129,185
BN0007-2,Nippon 1988,80,130,184
BN6480-2,Nippon 1988,103,143,161
BN6490-2,Nippon 1988,82,121,141
BN6930-2,Nippon 1988,101,147,193
BN6940-2,Nippon 1988,76,125,177
BN7430-2,Nippon 1988,92,144,170
BN7440-2,Nippon 1988,69,121,145
BN7480-2,Nippon 1988,100,145,166
BN7490-2,Nippon 1988,71,120,142
BN7530-2,Nippon 1988,100,145,177
BN7540-2,Nippon 1988,76,123,159
BN7580-2,Nippon 1988,99,134,159
BN7630-2,Nippon 1988,101,143,174
BN7640-2,Nippon 1988,81,122,160
GC0007-2,Nippon 1988,239,216,71
GC0013-2,Nippon 1988,229,211,108
GC0014-2,Nippon 1988,220,200,91
GC0020-2,Nippon 1988,205,201,83
GC0021-2,Nippon 1988,214,210,81
GC0038-2,Nippon 1988,91,173,162
GC0039-2,Nippon 1988,78,152,140
GC0045-2,Nippon 1988,97,177,159
GC0061-2,Nippon 1988,235,217,107
GC4020-2,Nippon 1988,219,204,102
GC4030-2,Nippon 1988,204,194,77
GC4070-2,Nippon 1988,203,201,91
GC4080-2,Nippon 1988,195,194,84
GC4130-2,Nippon 1988,188,203,86
GC4230-2,Nippon 1988,177,208,113
GC4240-2,Nippon 1988,154,195,93
GC4330-2,Nippon 1988,160,202,111
GC4340-2,Nippon 1988,140,186,94
GC4530-2,Nippon 1988,153,202,120
GC4540-2,Nippon 1988,125,184,90
GC4590-2,Nippon 1988,107,157,108
GC4630-2,Nippon 1988,125,186,121
GC4640-2,Nippon 1988,101,178,97
GC5340-2,Nippon 1988,86,175,107
GC5390-2,Nippon 1988,93,162,113
GC5430-2,Nippon 1988,90,192,141
GC5440-2,Nippon 1988,46,172,120
GC5490-2,Nippon 1988,88,156,122
GC5530-2,Nippon 1988,79,186,147
GC5540-2,Nippon 1988,40,168,125
GC5590-2,Nippon 1988,80,151,135
GC5680-2,Nippon 1988,87,166,157
GC5690-2,Nippon 1988,64,142,136
GC5780-2,Nippon 1988,88,163,164
GC5790-2,Nippon 1988,66,142,142
GN0002-2,Nippon 1988,135,181,154
GN0003-2,Nippon 1988,114,156,133
GN0008-2,Nippon 1988,141,172,116
GN0012-2,Nippon 1988,167,175,111
GN0013-2,Nippon 1988,156,160,114
